ObjID,population,obs_ra_deg,obs_dec_deg,obs_vlam,obs_vbeta,pm_deg_day,sorcha_ecl_lon_footprint,sorcha_ecl_lat_footprint,obs_ecl_lon,obs_ecl_lat,foff_arcsec,dt_days
S100c0zGa,MBA,4.287787997810369,3.8883755930335124,-0.11188862311741267,-0.04679745424142339,0.12128093711127289,5.47280869618308,1.8644734695214624,5.4780098377035245,1.8650363139425508,18.82356731117445,0.29825266322586685
S100j69pa,MBA,284.0048004728914,-20.259219861855673,-0.04523865213819787,-0.07565952812737005,0.08815270752357623,283.131117127806,2.542764513907299,283.13555958341306,2.5437335679727626,16.353519687553376,0.19156633037346182
S1005zmca,MBA,6.114717991659745,4.363225959329521,-0.12602436949314216,-0.036952564611233425,0.1313302468492746,7.334652957376373,1.5784248410583948,7.340026121636303,1.5788685828745737,19.40192571793577,0.29825266322586685
S0000amca,NEO,338.0610043770196,-13.844815670060603,-0.48125014458537274,-0.11907943771500992,0.4957636676380845,334.5715786877114,-4.316901595047314,334.5811565428375,-4.315446787201543,34.77908853821675,0.1477859576480114
S100aMsYa,MBA,268.5485323051285,-21.03350778679709,0.017921473060663263,0.01932197545600934,0.026353708129724485,268.64041586314016,2.399174621543872,268.64407271127584,2.3989517338892408,13.17756708814472,0.10371928278618725
S1009GRDa,MBA,302.4131277727022,-19.593938951484912,-0.12730306980851672,0.057545824834972156,0.13970538120848952,300.32586005900674,0.49808107218875497,300.33134594621185,0.49737022201097053,19.9135633035368,0.18560169827833306
S0000hmia,NEO,314.5145550215633,-15.407502522441666,-0.36978021599824407,0.025256557226913612,0.370641743232821,312.5382229161169,1.7017317688206457,312.5467685230575,1.7014257113621398,30.77035197952482,0.20731493891071295
S1006a1ga,MBA,300.46222475940226,-21.14584491877813,-0.11403179068074773,0.025539323314456828,0.1168567769588834,298.2149952366899,-0.6410134984460949,298.22030491526664,-0.6413267697544048,19.14688837623028,0.18560169827833306
S100EhIVa,MBA,345.0924716330172,-7.889831041528289,-0.18300683417157726,-0.0005730779701435629,0.18300773145379143,343.22646956806244,-1.4083748752582013,343.2326372967897,-1.4083715775559458,22.19711898611251,0.2523090993636288
S100bVe5a,MBA,330.1110983214944,-9.720164976306553,-0.2526328232038579,0.005426005634371485,0.25269108590746914,328.78022118909655,2.3194611751582515,328.7870882613187,2.3194135147326995,24.701802107709238,0.14650209829414962
S100b98ra,MBA,283.2771139012364,-9.559748570758536,-0.058286676884529445,-0.10037820694064065,0.11607377451801772,283.4501279370601,13.2603540344891,283.45469784058827,13.261559791434268,16.59087998832081,0.0973719872708898
S100bqb2a,MBA,19.176285133516785,-4.957995028725381,-0.07727915365594552,-0.04107171557840417,0.08751544669561234,15.772355239139584,-12.091498578243423,15.777159210714656,-12.091001534896433,17.005032138946294,0.2897628137070569
S1011RGea,MBA,32.66431641446843,-1.3987588548813439,0.026831405327138232,-0.02784673628990116,0.03866995001067987,29.967187479074767,-13.7109821453685,29.97071135725056,-13.710665187218412,12.377175801358485,0.3483890964635066
S0000fpra,NEO,326.3640137439649,-6.026638949001145,-0.421460392228876,-0.13202456558960302,0.4416552367365765,326.53255329856864,7.051504224280834,326.54149117276404,7.053126000950583,32.462254542356774,0.1524392913124757
S1006w2ba,MBA,336.43787249854756,-8.70073017792079,-0.25671928810581945,0.023346351439253316,0.257778674469173,334.98278259204596,1.0538914943576638,334.989700199745,1.0536255258602498,24.917579089433218,0.1490517621859908
S100hNkya,MBA,291.9944569328439,-24.492674883165037,-0.02829330908406489,0.055717079016438395,0.06248923293696658,289.94315966052153,-2.5629436015833793,289.9473905121083,-2.563641860723871,15.422068893803223,0.19070492791797733
S000001ia,NEO,259.90140677945976,-28.207778008267653,0.009049221238205472,-0.00813101305327247,0.012165598147665255,261.0720063078938,-5.080904797487975,261.07576399282493,-5.080796333234374,13.480168320523791,0.04971211795054842
S10003Aia,other,301.2359395835275,-18.607851186476665,-0.12101237119420157,0.008044010257002732,0.12127942976060693,299.4450076359068,1.6949688909467175,299.4504369579575,1.6948744488108354,19.539965669670956,0.18560169827833306
