tracklet_uid,center_label,magnitude_bin,population,mean_mag_V,vlam,vbeta,P_NEO_new,new_vdp_valid,new_vdp_reason,p_k10,valid_k10,rhoO_k10,reason_k10,p_k30,valid_k30,rhoO_k30,reason_k30
T2:f16ad88eae48d6d2a9329f09bc284c56,dlon-130_lat+08,V024.50_024.75,MBA,24.538491886603857,0.4042831039066234,-0.05859134734625576,0.0012741181017465804,True,ok,0.001274361828522491,True,605176.3245616652,ok,0.0011558522388484148,True,667304.2578037648,ok
T2:2f9e3d1ca14e7da18cd523c4d2e527a5,dlon-130_lat+08,V023.50_023.75,MBA,23.678097391809057,0.4810058241292695,-0.020148462643923882,0.0008061741129373934,True,ok,0.0008062308108273272,True,825124.0670120504,ok,0.0007307430212637376,True,910430.4581384519,ok
T2:599f902db0426475fdda9e1cf8eddca2,dlon-130_lat+08,V023.75_024.00,MBA,23.783555565479,0.3299129467187526,-0.04150211024540437,0.0005117404358883233,True,ok,0.0005118880575460553,True,1105741.6589089872,ok,0.0005320539818459402,True,1063810.3447367172,ok
T2:779035cf90cecf4b6ce564eaa7e07c88,dlon-120_lat+08,V023.75_024.00,MBA,23.92338691399191,0.2710762035181647,-0.053492136453445034,0.0004696805731169227,True,ok,0.0004703966606307466,True,832326.7045430524,ok,0.0005636204550387636,True,694593.644301899,ok
T2:82c42f3ccb19461e03d754af7a28b73d,dlon+130_lat+08,V024.50_024.75,MBA,24.543012848698304,0.3957460203212432,0.022131434628481463,0.0004966735964523422,True,ok,0.0004966960375924541,True,3028192.001280169,ok,0.00047896786778299727,True,3140331.0061238757,ok
T2:ba6f7471823e2bb4acfc1c31079b1fce,dlon-120_lat+08,V022.75_023.00,MBA,22.952176544438874,0.3302545084526929,-0.04159803683384912,0.0004135862979773464,True,ok,0.000413761469667273,True,604203.3856537583,ok,0.00037542881643365595,True,665920.2939740773,ok
T2:b47e815a38a30df1d41fe9e76fe261a7,dlon-120_lat+08,V022.00_022.25,MBA,22.11902509613922,0.504114433128043,-0.06665209594703221,0.004492059940777657,True,ok,0.004499013061647808,True,30559.770343037744,ok,0.004568574894991274,True,30092.35963028686,ok
T2:0d46f9a30c42c490dd101441f7600e71,dlon-130_lat+08,V023.25_023.50,MBA,23.47079976184539,0.3402081876693328,-0.024144567882352145,0.000212488868306308,True,ok,0.00021251653767020924,True,1886123.5485084956,ok,0.00019206978749550187,True,2086953.1269703028,ok
T2:29506e44a195e5208c94d0328de46239,dlon+130_lat+08,V022.75_023.00,MBA,22.868388281661986,0.27493266551669854,0.021057169972112707,0.0008070410762448489,True,ok,0.0008100786031575175,True,317215.00287614355,ok,0.00067587653564101,True,380252.2896112958,ok
T2:fd3623b4ebfb0f5d4142c775c244e322,dlon-130_lat+08,V024.00_024.25,MBA,24.22705714454827,0.5010236475967347,-0.01730478134193699,0.0016735849564282034,True,ok,0.001673728752642007,True,595746.049477729,ok,0.001528306785662173,True,652527.7172749072,ok
T2:95ffed46f215f8c1e854687ef91b019c,dlon-130_lat+08,V023.00_023.25,MBA,23.11669476279429,0.3411650672855843,-0.02905286080789404,0.00020356631016445079,True,ok,0.0002035979498913114,True,1561683.4566381185,ok,0.0002308711609824068,True,1377161.5101818454,ok
T2:db075ecad2b12e0c97300678e8aa2b4f,dlon-130_lat+08,V022.00_022.25,MBA,22.236962311866723,0.4195285067540196,-0.014318101923633062,0.00018985114670723154,True,ok,0.00018986837750914945,True,1002266.1906158774,ok,0.00024611284546612353,True,773173.5814312972,ok
T2:f764504103edd1d71fc4f520529a6dfd,dlon+130_lat+08,V022.75_023.00,MBA,22.983411368753522,0.3048339934186022,0.017366045953820138,0.00032185379634322686,True,ok,0.0003220360302789812,True,944842.1295978321,ok,0.00031211321397680745,True,974890.5693509327,ok
T2:a04505f030ed7933f97b73b2ee8aa96d,dlon-130_lat+08,V023.75_024.00,MBA,23.8995399876648,0.3243513279270017,-0.01897915298725497,0.0002517175158566338,True,ok,0.00025174546853928235,True,3177519.3052836293,ok,0.00033475141058895796,True,2389413.89240408,ok
T2:d4f21dd41d0b9199a208a9d85aa72071,dlon+130_lat+08,V022.75_023.00,MBA,22.890339401256345,0.4454907035331387,0.010552657633469126,0.0004496841014233319,True,ok,0.0004497256183130652,True,886519.4993352358,ok,0.00041412872185425,True,962755.5575737334,ok
T2:b463b925e0bdf6dd5fed5d8e2cb3dab1,dlon+130_lat+08,V023.75_024.00,MBA,23.972622762460443,0.2591413336224318,0.031444057892874536,0.0006757528957798277,True,ok,0.0006781106881813809,True,798140.2241903523,ok,0.0008417056227153028,True,642907.4488054498,ok
T2:31b482743ed6d5a4801a71db24d885de,dlon-130_lat+08,V022.50_022.75,MBA,22.62251601666134,0.4802512814402973,-0.06645280680157295,0.0026173575785921376,True,ok,0.0026192862775370014,True,74204.88562107673,ok,0.0034199045711125657,True,56787.4964606664,ok
T2:1ff1ec6608b02034f0353a57b2005e0a,dlon-120_lat+08,V023.25_023.50,MBA,23.3162402694142,0.3416969178522877,-0.033766908604375596,0.00022360489628857276,True,ok,0.0002236387028645505,True,1514776.3004018853,ok,0.00024004753461215244,True,1411208.190732456,ok
T2:8ea1da2d5e299dcadd133fbda1ac7e43,dlon-130_lat+08,V023.25_023.50,MBA,23.331408038996265,0.297851379131095,-0.047813398275360255,0.00041619565626620236,True,ok,0.0004165181081894419,True,686314.9059038841,ok,0.0005112300507861347,True,559113.2600815311,ok
T2:73251f42ba2c1badb859c5814d558a38,dlon+130_lat+08,V024.00_024.25,MBA,24.23288436781579,0.3430177275472909,0.01848087683445686,0.0003737030105264019,True,ok,0.00037373616812253353,True,2926294.332650128,ok,0.000461039835836455,True,2371956.671151544,ok
T2:691c7c004d8fd446d306ee29966e59d2,dlon-120_lat+08,V023.75_024.00,MBA,23.904389202090933,0.2593650118071813,-0.03158000194515071,0.0009414174834044074,True,ok,0.0009452095942177368,True,562904.3025345732,ok,0.0006747643669297041,True,788729.5230463501,ok
T2:bad72defac3b775b310d41c2884614e4,dlon-120_lat+08,V023.25_023.50,MBA,23.355998287237018,0.2872812505028541,-0.05311644956308786,0.0004932600195525947,True,ok,0.0004937904774285305,True,573676.5068149986,ok,0.0004972577079112755,True,569674.4545422966,ok
T2:989178286e489027f320368e6b03d623,dlon-120_lat+08,V024.50_024.75,MBA,24.613470959144777,0.2683811688283768,-0.02894385885619877,0.0005957525269326267,True,ok,0.0005962929691393463,True,1604343.3201813893,ok,0.0005275119892960497,True,1813654.4770570337,ok
T2:fc547bc2bec439343d7d6be75afe185e,dlon-130_lat+08,V024.00_024.25,MBA,24.120059422134894,0.37949691108227207,-0.030469359854523852,0.0006545652005064344,True,ok,0.0006546392290538572,True,1282196.7901835437,ok,0.0005359556710827918,True,1566316.1133289337,ok
T2:cad788c9e1115b0089fc33d1c0d79590,dlon+130_lat+08,V023.25_023.50,MBA,23.416322030860503,0.4348618834712047,-0.017639622014358477,0.0006578349381892345,True,ok,0.0006579018468203903,True,902551.3984086991,ok,0.0006848164169184952,True,867056.0825705312,ok
T2:bf9e7acddda8d365fbfdc01a04710277,dlon+130_lat+08,V023.00_023.25,MBA,23.100290909479188,0.5791139531652273,-0.02319372789449848,0.005779699463946479,True,ok,0.005782560289183443,True,67613.05431226979,ok,0.005864919643613686,True,66658.06162581465,ok
T2:6c374980661134481b4cefda71165e9b,dlon-120_lat+08,V022.75_023.00,MBA,22.924371915943855,0.2887114878925993,-0.031688458235537134,0.0004556959488467033,True,ok,0.0004562444524908939,True,501285.88982160925,ok,0.00034514870577972707,True,662712.3981556984,ok
T2:86e9b49a2eaca9960c3af0249ef2de4e,dlon-120_lat+08,V024.50_024.75,MBA,24.670141785911742,0.2859081309871909,-0.01586013863326468,0.0005001664851164433,True,ok,0.0005002960991156031,True,2817013.3954846878,ok,0.0005442590294980867,True,2589353.132922275,ok
T2:4b4c06a1235b366e134f35a1cad0b84f,dlon-130_lat+08,V022.75_023.00,MBA,22.856683658350036,0.28906826932236396,-0.03467462527696318,0.00047013828617958095,True,ok,0.00047071694096280766,True,494435.4644538124,ok,0.00037960453261144287,True,613165.3991084977,ok
T2:3bc973f861423f4f54f239a8217088eb,dlon-130_lat+08,V022.75_023.00,MBA,22.785483037112748,0.5273209803633652,0.023126360665558548,0.001710182132257254,True,ok,0.0017105564466598515,True,189648.47506865292,ok,0.0019384269178533615,True,167316.2757840286,ok
T2:9949f9c1a383bcd08392b538b0f3b860,dlon+130_lat+08,V024.50_024.75,MBA,24.728174781537454,0.2920832666057554,-0.012017796833757756,0.0007147644299107863,True,ok,0.0007150792427382125,True,2238011.9825943355,ok,0.0006390722781010474,True,2504376.5687143095,ok
T2:3b28f372488f4a8b04064a1caeca3f3b,dlon-120_lat+08,V023.00_023.25,MBA,23.219899978897182,0.2895645903828115,-0.0029991531669398366,0.00013370729139067653,True,ok,0.0001337352678816035,True,2935441.875309754,ok,0.00019816022430932934,True,1980956.6328964883,ok
T2:5dac91c89b74100d2f53e5a3d4b49f98,dlon+130_lat+08,V022.00_022.25,MBA,22.21071696931466,0.5510493191454079,-0.04586540882666265,0.008047464797453047,True,ok,0.008063214386403412,True,19071.92420752704,ok,0.006360084016904299,True,24220.60012848573,ok
T2:24498f84f9b3864e631c0cb855f17ff2,dlon-130_lat+08,V024.00_024.25,MBA,24.110438452014435,0.3674957125649501,-0.007619919862650016,0.00027612390248562895,True,ok,0.00027613404699464953,True,4493155.3677047035,ok,0.0002872983431625918,True,4318504.95999049,ok
T2:8f9a02db6ed0512f2e4c71ecdf9fbf0b,dlon-120_lat+08,V024.75_025.00,MBA,24.948253028873328,0.29256905639057834,-0.059376541693626356,0.0011331488308561576,True,ok,0.001134020626001613,True,829537.6027150111,ok,0.00102972147335365,True,913655.7824640783,ok
T2:54e99636ba76337d152df7f950d1ed31,dlon+130_lat+08,V021.50_021.75,MBA,21.528416050947275,0.4233787255310926,0.10494511559075238,0.003275887831722817,True,ok,0.0032890074617100778,True,18657.864664641285,ok,0.004080007648877493,True,15028.68641391346,ok
T2:3d467a6f3fee6d58b6a02bfd750a526d,dlon+130_lat+08,V023.50_023.75,MBA,23.54987860946247,0.3404116718297664,0.018445441573377703,0.0003210110412668979,True,ok,0.00032105199419409097,True,2269658.383457675,ok,0.0003965431503581382,True,1837437.6736879577,ok
T2:d4dd744753fb92aa6f20c86053c17449,dlon-130_lat+08,V023.75_024.00,MBA,23.93844529957248,0.30515864318020397,-0.044064599290840216,0.000513074727696539,True,ok,0.0005133786443438855,True,910348.1664878237,ok,0.0005046176024850435,True,926161.5169504776,ok
T2:bb1f0133a54a5ff943361d6e5a0b0bb7,dlon-130_lat+08,V022.25_022.50,MBA,22.467172819147898,0.48190303065721457,-0.011866300387248226,0.0007185673165361315,True,ok,0.0007186630764198315,True,418919.313519831,ok,0.0006644129700629024,True,453149.1716370748,ok
T2:c845dd2d4983f68f75e735496f90c563,dlon-130_lat+08,V024.00_024.25,MBA,24.036625552664034,0.33061704817386556,-0.02115700716387171,0.00022756056722127749,True,ok,0.00022757493452335765,True,4529780.45369098,ok,0.0003399064438120833,True,3032448.145645798,ok
T2:dae607c169d7f44c42dfebb346c39ee9,dlon-120_lat+08,V024.50_024.75,MBA,24.693904762320322,0.29939293227583774,-0.05151292663024782,0.0003339513972360616,True,ok,0.0003340325151419739,True,2334228.665650236,ok,0.0006293311882050373,True,1238581.47023207,ok
T2:4cd035eef3c8fd2215a111d86d0b1402,dlon-130_lat+08,V024.50_024.75,MBA,24.678377450817305,0.257143752862491,-0.043445365819890655,0.0004954622008994619,True,ok,0.0004967786475376271,True,1264321.6629729415,ok,0.0006098390537328346,True,1029807.7087066455,ok
T2:5b4af848b8c6fda0cc2393bc2e71fa3b,dlon-130_lat+08,V024.50_024.75,MBA,24.589809348906712,0.2681280559233256,-0.01703778531391692,0.000699455345836753,True,ok,0.0006999881666899629,True,1870526.5643217335,ok,0.0007285947990505185,True,1797033.1108330025,ok
T2:08db2015274204cd57d77ed17a0dc917,dlon-120_lat+08,V023.50_023.75,MBA,23.615463930454283,0.33666668025404856,0.01235710646221371,0.000300357686189562,True,ok,0.00030039358322036657,True,2006311.4499757786,ok,0.00031640514103119737,True,1904752.3398494567,ok
T2:be4dc0d138b6187cfd6675261213cad0,dlon-120_lat+08,V023.75_024.00,MBA,23.978335700410035,0.2614205286213377,-0.044047865434355626,0.0006151086854598853,True,ok,0.0006168647501007938,True,699039.7933350838,ok,0.000536758484205594,True,803429.4460192166,ok
T2:e96a69bc3f85e89d7a620b58f2e9e69a,dlon+130_lat+08,V023.00_023.25,MBA,23.028975837754302,0.2711693661571493,0.008231356850483236,0.00041596116399901387,True,ok,0.0004169044538529145,True,903892.5332425411,ok,0.00035024716103266494,True,1075988.599596588,ok
T2:d8d825e11721153c8255f6a7eff7eb80,dlon+130_lat+08,V024.00_024.25,MBA,24.002032089569845,0.4436140436115302,0.0720299238757296,0.002459666552867681,True,ok,0.0024605845634025673,True,208274.82075312926,ok,0.0025897756254430787,True,197859.39484212812,ok
T2:0e4d1ca6957710c42f91b25da777baaa,dlon-130_lat+08,V023.75_024.00,MBA,23.953945948650823,0.27567506181056584,-0.017408556264718125,0.0006202585709980131,True,ok,0.0006208520979095516,True,1323974.031918692,ok,0.0006083123319812328,True,1351283.4214764512,ok
T2:67d682c52d5b975be95f525f59f4269c,dlon+130_lat+08,V022.50_022.75,MBA,22.57105595393333,0.3353691356817094,0.008828934047387866,0.00014998543149227778,True,ok,0.0001500041342973851,True,2079119.8682940588,ok,0.00020111415986300316,True,1550664.7256721377,ok
T2:c35231ac87f1100ad3c5128d2c717e12,dlon-130_lat+08,V024.50_024.75,MBA,24.734642956768667,0.3351733576187858,-0.051442629554093455,0.0004679244710565945,True,ok,0.0004680029593884854,True,1737790.8148344902,ok,0.0007552486377304903,True,1076542.849260027,ok
T2:feb1bf6f7a9933550102fb4c7bf7460f,dlon-130_lat+08,V024.00_024.25,MBA,24.02688301336628,0.3530483387627872,-0.02436091413354556,0.00033670811938142474,True,ok,0.00033673123093853636,True,2961968.6699607107,ok,0.00037946638998290194,True,2628282.0948052597,ok
T2:a6d4acab85dc843022ef3e72530ad0f9,dlon+130_lat+08,V024.75_025.00,MBA,24.89840927948438,0.3088047148072205,-0.001986840108024645,0.00014600270586093584,True,ok,0.00014600769781238418,True,17866082.121818304,ok,0.00033499225572213644,True,7785530.622314115,ok
T2:3fb6fbc42f3d778e2da214c4e5d71cfc,dlon-130_lat+08,V023.75_024.00,MBA,23.970162645596503,0.2960345673596733,-0.04947574391759833,0.0006926468572536958,True,ok,0.0006934236582610779,True,601465.3075463746,ok,0.0006737944786251842,True,618999.5310663453,ok
T2:f257b9ad6f3a5681c613ecef1d2d2ea8,dlon-120_lat+08,V023.00_023.25,MBA,23.009475748137742,0.2854303686181747,-0.007370875779939996,0.00017236803338614633,True,ok,0.0001724206952043971,True,2314010.447526613,ok,0.0002184131130922844,True,1826652.8554697942,ok
T2:f3a0d58f083462949e0d438a70cedb1b,dlon+130_lat+08,V024.00_024.25,MBA,24.17949129555652,0.2505958565362927,0.0033349150779141993,0.0007712267371078912,True,ok,0.000773584959334334,True,1392546.2671274145,ok,0.0007178882310324878,True,1500669.3894219229,ok
T2:30b0829f70ccf14123571069d45a4506,dlon-130_lat+08,V023.50_023.75,MBA,23.71839881136803,0.33367655224426707,0.013125044266890887,0.0002797527466020136,True,ok,0.00027978205720266953,True,2411284.0899802297,ok,0.00028648724897184215,True,2354832.5476942277,ok
T2:15cf30eb4ffa818eb84cca77126ea2b7,dlon-130_lat+08,V022.75_023.00,MBA,22.852063437381013,0.393235345105171,0.014985712880870593,0.000222558517578605,True,ok,0.00022257747174545293,True,1346378.3336895367,ok,0.000268181321132442,True,1117377.656852194,ok
T2:0824d96d52bd3fbe5f98493d40e6bda6,dlon+130_lat+08,V024.75_025.00,MBA,24.864975913432257,0.4283487954161376,0.023992889536392892,0.0008454797865914307,True,ok,0.0008455261834716925,True,1773339.5554027474,ok,0.0007101166176119077,True,2111777.4104787232,ok
T2:44eef920effbc0f068f866c4702d797b,dlon-120_lat+08,V023.50_023.75,MBA,23.691502926291847,0.32734781002301994,-0.024155894066762076,0.0004079216259136236,True,ok,0.00040800658013201934,True,1392315.3699968983,ok,0.0003806229830337419,True,1492525.2025093203,ok
T2:3ce35cb0ea53bc75b3e3ab5f4c9060a0,dlon+130_lat+08,V022.75_023.00,MBA,22.843516768469176,0.3860720125543559,0.011839110298776486,0.00021196996831457455,True,ok,0.0002119898382178095,True,1573672.9105814844,ok,0.0001982033080059304,True,1683156.902256957,ok
T2:a9981627042abe33a137534637a91019,dlon-130_lat+08,V024.00_024.25,MBA,24.097809190251827,0.282375042706366,-0.029739276112405254,0.00043048422874773014,True,ok,0.0004307092602978424,True,1652492.5555161375,ok,0.000481180455990698,True,1479087.3139827014,ok
T2:017895f7c6a677f115e74edb98eeb446,dlon-120_lat+08,V023.25_023.50,MBA,23.331887556685817,0.3946823302766867,-0.04455469110192704,0.0005206159185517531,True,ok,0.000520696983571433,True,756338.8834032688,ok,0.000688064737839323,True,572267.9943019948,ok
T2:21ff28a31ce8ec5568e2a9ae74a5d225,dlon-120_lat+08,V023.00_023.25,MBA,23.104992078375766,0.28227208121272357,-0.05508369903523032,0.0006836130688541364,True,ok,0.0006852768377704632,True,325469.8483570564,ok,0.0005687630082484099,True,392189.62897767854,ok
T2:78a9cef2ed04b806451bf9d1feedf10b,dlon+130_lat+08,V024.50_024.75,MBA,24.650217027397314,0.31623120240180885,0.02165895276424066,0.0002993357589427215,True,ok,0.0002993686882944395,True,4399315.563360509,ok,0.0003687395538334288,True,3571425.7554264436,ok
T2:a7cabefe9057d9c0bef436babc17e22c,dlon+130_lat+08,V023.75_024.00,MBA,23.881937202816356,0.427387171529877,0.0685993140274829,0.0017397044722985303,True,ok,0.0017404297083818958,True,213408.6707173015,ok,0.0016691257956655073,True,222541.23780199647,ok
T2:16890f94b54966c7d3063b399f986cba,dlon-130_lat+08,V024.00_024.25,MBA,24.13476671709693,0.29476486201104696,-0.055113204916666825,0.0006368720596262788,True,ok,0.0006374153910786276,True,726623.1393421113,ok,0.0006622699926617623,True,699336.0089443215,ok
T2:8846dfc8602b435727eea71485add2ac,dlon+130_lat+08,V022.00_022.25,MBA,22.195685242446828,0.3932056859947913,0.02326880333700428,0.00017057270029975888,True,ok,0.00017059354092937814,True,1053208.241911346,ok,0.00021236492758438678,True,846010.7749422578,ok
T2:832408b534a892fd59f4eb6132b15cd5,dlon-130_lat+08,V024.50_024.75,MBA,24.62169741588556,0.4193519224703523,-0.03995262723655679,0.0011405088824218519,True,ok,0.0011406204875324475,True,1022170.1776086957,ok,0.0009023320721986834,True,1292413.7597855846,ok
T2:5d6c41d5089f2965cf1a0c724e372cc1,dlon-120_lat+08,V023.50_023.75,MBA,23.653061576588396,0.3414602997925498,0.004428086466338147,0.0002839113881839863,True,ok,0.000283940518116335,True,2195312.812492549,ok,0.0002849383094312022,True,2187623.126257499,ok
T2:820e1c41fe4f530232c6f464dc74ec74,dlon-120_lat+08,V024.25_024.50,MBA,24.262269203403132,0.22002237421591836,-0.058447844392806626,0.0010342030036745204,True,ok,0.0010859898063151315,True,480885.70322861616,ok,0.001101888289353807,True,473939.74956667144,ok
T2:890fbf58261a61b8349d169d6ddce40d,dlon-130_lat+08,V023.00_023.25,MBA,23.20887834748076,0.2943225095479332,-0.009375301847088026,0.0003093272245202843,True,ok,0.0003094721059910166,True,1279239.4750569789,ok,0.00029006046606692396,True,1364876.1825881216,ok
T2:1811ad06df05488493f6cb8aeedce5f5,dlon+130_lat+08,V022.75_023.00,MBA,22.931636439983016,0.3176128769437877,0.10653807874408777,0.0035793762024406185,True,ok,0.0036115012482621192,True,26194.057173912923,ok,0.003147545452296642,True,30069.11920955361,ok
T2:ef1a45ff4c5c86c0c6f09f9f5e540d53,dlon+130_lat+08,V022.75_023.00,MBA,22.962809051475396,0.4125721427402617,-0.004493181447388944,0.00017433732565044565,True,ok,0.00017434759031908364,True,1906555.5915341997,ok,0.000228549271791698,True,1454326.8968837955,ok
T2:69f0e00f4d548ae2cb9d2c962f307446,dlon+130_lat+08,V024.50_024.75,MBA,24.56456214579586,0.31054273478729255,0.024391151477345174,0.00040194358356536924,True,ok,0.0004020144348620752,True,3070755.9185337103,ok,0.0004236447491719469,True,2913907.2170601133,ok
T2:83f3c4f0451a3db37ca28a400eb23150,dlon-120_lat+08,V024.25_024.50,MBA,24.459573696523474,0.35769926778275024,-0.071015419692467,0.0009226997868636075,True,ok,0.0009229691856392616,True,631106.423279911,ok,0.00132273495663428,True,440193.02826196956,ok
T2:17052525336e69698b3c175975e408a0,dlon+130_lat+08,V024.00_024.25,MBA,24.126581751582652,0.3494549475989801,0.02777070779012562,0.0003482751428615263,True,ok,0.0003483042483099415,True,2772770.9338710266,ok,0.0003637505650572705,True,2654986.8670336427,ok
T2:5540487121a0b63cd67d15e4fd975630,dlon-130_lat+08,V023.00_023.25,MBA,23.124907530827898,0.3664483374350996,0.011615012751713923,0.0001901361141967664,True,ok,0.00019014929605315568,True,2353900.826125154,ok,0.00022272921479109,True,2009516.35456989,ok
T2:2265a15b5d735d99a76f00cd195913c8,dlon+130_lat+08,V024.25_024.50,MBA,24.271186824297434,0.29122715125893084,0.006590594520311661,0.0004016413107780276,True,ok,0.0004017426264337427,True,3676904.403907037,ok,0.0005218224460399717,True,2830448.927745606,ok
T2:1f3f9b501f058d963645ccd7f0c1e39d,dlon-130_lat+08,V023.25_023.50,MBA,23.439058590037103,0.28611644131224157,0.0018264598396247566,0.00023953366244532207,True,ok,0.00023960496008953552,True,2347208.8428614917,ok,0.00027861819999744835,True,2018464.4603395856,ok
T2:526be33618cd327217333c4d23a662bb,dlon+130_lat+08,V024.00_024.25,MBA,24.111466430695522,0.3333779950593083,-0.0044815156123816135,0.0004072194071507462,True,ok,0.00040726274632374996,True,2865589.166343157,ok,0.00038188389370366035,True,3056105.175845487,ok
T2:943e4acf7ffe862ebf877cd6d3daf592,dlon-130_lat+08,V023.00_023.25,MBA,23.21375815255867,0.43014393890860986,0.0019530595055757126,0.000484007357667411,True,ok,0.00048405373466529504,True,893395.7940172798,ok,0.00042762659431189897,True,1011340.24451241,ok
T2:a11992227eccfbab9985337cbf68076e,dlon-130_lat+08,V024.00_024.25,MBA,24.22977779676535,0.34695468069935864,-0.0876073670772033,0.0012129492089527137,True,ok,0.0012137962184105237,True,295968.2014898177,ok,0.0015036948711028286,True,238838.88906591793,ok
T2:fff6237d589d29551ef97f87976bd9e8,dlon+130_lat+08,V022.75_023.00,MBA,22.949716427854483,0.4111047788286841,0.05395601229521826,0.0010863898621591337,True,ok,0.0010868453690547834,True,245186.08882308786,ok,0.000893797189007937,True,298200.6072520085,ok
T2:7f621ff25910e806c7f5dae4eaa72ed4,dlon+130_lat+08,V023.25_023.50,MBA,23.383987992936294,0.33949981139885727,0.028394563181361753,0.00036263548863132885,True,ok,0.0003627209210848836,True,1227411.0968934773,ok,0.00030570827901941854,True,1456398.4878640831,ok
T2:113a19ec1e7822a35e0be645d3b5d8a7,dlon-130_lat+08,V023.00_023.25,MBA,23.198801555328124,0.34198232009999685,0.0011011810867140627,0.00014290662779555918,True,ok,0.0001429173613030957,True,3081505.207426553,ok,0.00015738407888140547,True,2798213.2891429546,ok
T2:82632e4356697ea2fa01cfe2c15bdfe8,dlon+130_lat+08,V024.75_025.00,MBA,24.94006901196441,0.35046537340825873,0.07578016735245777,0.0009392938256938441,True,ok,0.0009396154524713515,True,618165.2009497734,ok,0.0012274225330641583,True,473080.9749383142,ok
T2:3841891b7d382548379bc380b50f06f6,dlon-120_lat+08,V023.00_023.25,MBA,23.155720376467954,0.4146319848033413,-0.0438909539537919,0.00074721679389737,True,ok,0.0007474130966178168,True,373994.1044473761,ok,0.0007553169884859303,True,370077.57666061923,ok
T2:57f5e6965e71a3707e4e1cf957ae2532,dlon+130_lat+08,V022.50_022.75,MBA,22.532523717079815,0.40116217117480213,0.0570009952356828,0.0007531520968654946,True,ok,0.0007534494600664818,True,275630.17378739006,ok,0.0008596330775977923,True,241558.10529965884,ok
T2:904d6c8964f3c40877e6be5de361eac6,dlon-120_lat+08,V023.75_024.00,MBA,23.887252048924445,0.2654191534387196,-0.04045631837417974,0.0005347111501226136,True,ok,0.0005357643800859432,True,875781.9388619605,ok,0.0004994555863751002,True,939482.5607066029,ok
T2:e031be5166e0f6d66b240cca77407cd5,dlon-130_lat+08,V024.25_024.50,MBA,24.449271366118104,0.27490523290382823,0.004071661018602869,0.0003257107874670393,True,ok,0.00032579753490515225,True,3863490.483190181,ok,0.000478974643422801,True,2627535.3477908312,ok
T2:ca81738d023c1cb9fd37ca6a2c2f9ff6,dlon+130_lat+08,V023.75_024.00,MBA,23.962701870327262,0.350908276482564,0.05964642211561463,0.0008216642660759302,True,ok,0.0008219838718543249,True,539011.001910824,ok,0.0007958183705495648,True,556747.580980799,ok
T2:6616b37f876057812aa990eb4d67c445,dlon+130_lat+08,V024.50_024.75,MBA,24.63438815805596,0.4089198875082615,0.0659322972025959,0.0015538814656066522,True,ok,0.0015542505636127395,True,461819.27916529146,ok,0.0013668775609817696,True,525224.4955343138,ok
T2:905716854ae678dbd2f64ece60660276,dlon-120_lat+08,V024.25_024.50,MBA,24.25460708461887,0.2751263743526427,-0.010844656131171856,0.0004964853953916529,True,ok,0.0004967262126122535,True,2116950.5414129235,ok,0.00047865228316029267,True,2196926.4050571183,ok
T2:e0950a163fc1735f41451cf47522d67c,dlon-130_lat+08,V023.25_023.50,MBA,23.468923461094057,0.32598184044363765,-0.047099361902589884,0.0003856764299916462,True,ok,0.00038582310893962857,True,798372.597669461,ok,0.00042445995786892965,True,725671.9652573254,ok
T2:b283ceea58b8abc994de57e324f44367,dlon+130_lat+08,V024.25_024.50,MBA,24.39637969849254,0.29777169535851417,0.048221729463243136,0.0006835666989554186,True,ok,0.0006839978353782718,True,980154.8720105523,ok,0.0006183713331938873,True,1084247.9307898108,ok
T2:c88b17666280cb4d8f1cc92726120a30,dlon-130_lat+08,V024.50_024.75,MBA,24.69998998772583,0.4571413207432634,-0.0009506761405251988,0.0010455840123077818,True,ok,0.001045633937345571,True,1489984.3607368348,ok,0.0009145787281941786,True,1703716.2144149835,ok
T2:0fdfa1b7354a94b918628141559ffc94,dlon+130_lat+08,V023.00_023.25,MBA,23.036409218215688,0.3775939817906154,0.03162213577233904,0.0003817906635522975,True,ok,0.0003818611374163032,True,907338.4272979265,ok,0.00034045646067287376,True,1017726.7144375243,ok
T2:61d70181ca97b2cef730f783aa63733b,dlon-120_lat+08,V024.50_024.75,MBA,24.717917684337333,0.2964496632039381,-0.050875001104848314,0.0003673981753477002,True,ok,0.00036750615160347226,True,2102035.8061724463,ok,0.0005774125223630474,True,1337603.2647928172,ok
T2:ef526884aa07310fe7a0b7fa510abd55,dlon-130_lat+08,V022.50_022.75,MBA,22.597817183060165,0.49025505627335675,-0.013984699463532918,0.0006655094337480526,True,ok,0.0006655989909903012,True,390688.14004883455,ok,0.0006577225097260458,True,395369.8977003728,ok
T2:9d656a885002e352f8b95bb1f5eecf9b,dlon-120_lat+08,V024.50_024.75,MBA,24.54698748635923,0.3500833587892702,-0.06611204751194825,0.0011924435690586622,True,ok,0.0011929681667385502,True,481400.28785034054,ok,0.0010794285947165227,True,532096.8008348062,ok
T2:3cc783f2c587715cb92e45efef8e1369,dlon-130_lat+08,V023.00_023.25,MBA,23.192816101304192,0.27686192954631944,-0.015843215366508574,0.0003434651191012825,True,ok,0.0003437722599336142,True,1134839.8878145963,ok,0.00038496806351867737,True,1013357.8152710691,ok
