tracklet_uid,center_label,magnitude_bin,vlam,vbeta,population,w_phys,mean_mag_V,P_NEO_new,new_vdp_valid,new_vdp_reason,n_pops_new,rho_NEO_new,rho_MBA_new,rho_TNO_new,rho_Trojans_new,p_NEO_vs_OTHER,rho_NEO_pilot,rho_OTHER_pilot,total_density_pilot,pilot_reason,pilot_valid,score_diff_old_minus_new
T2:6b61e32d9a7cfac6a169a12ef1b1f825,dlon-060_lat+00,V022.50_022.75,0.031593849894366505,0.018448627577259083,MBA,1.0,22.72608277394368,,False,missing_population_density:Trojans,3,,,,,0.0003749736909012737,151.1364708843003,402907.7301952915,403058.86666617583,ok,True,
T2:73b18e542818c011cdd8a31e28ef382f,dlon-060_lat-05,V023.25_023.50,-0.004415415805743647,0.03240551546343709,MBA,1.0,23.293712147980777,,False,missing_population_density:Trojans,3,,,,,0.000467518357739187,263.513785183321,563380.2037740886,563643.717559272,ok,True,
T2:80da1a4fbaa38e620346da6ca4ca82ad,dlon-060_lat-05,V021.75_022.00,0.046108100749525045,0.07804988004697244,MBA,1.0,21.867947630556156,,False,missing_population_density:Trojans,3,,,,,0.00048746941773336106,61.417160394036145,125930.40542329566,125991.82258368969,ok,True,
T2:b7925e43f427fc5f54611b67779bf311,dlon-060_lat-05,V021.75_022.00,0.029928112685513816,-0.010551476015324746,MBA,1.0,21.941773998262704,,False,missing_population_density:Trojans,3,,,,,0.0003583803601789669,79.0513682494706,220500.46981420086,220579.52118245032,ok,True,
T2:90c410354180848ad8a34f540e14f72b,dlon-060_lat+00,V023.00_023.25,0.05886734586521099,-0.010443120278603618,MBA,1.0,23.115848341084277,,False,missing_population_density:Trojans,3,,,,,0.0001851805720966548,255.15913082897885,1377638.4716102986,1377893.6307411275,ok,True,
T2:65c8b7a0f4346d954a8b6713992f331c,dlon-060_lat+00,V020.75_021.00,0.08116327398949115,0.0008791643213823551,MBA,1.0,20.89432061296544,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00017235692696391204,22.32211632084638,129488.66832690148,129510.99044322233,ok,True,
T2:b1fa6305afdc0dc023ae261f0931849f,dlon-060_lat-05,V021.25_021.50,0.02590635271384179,0.021236825311033738,MBA,1.0,21.44456711904579,,False,missing_population_density:Trojans,3,,,,,0.0002895893328319694,38.609154635426684,133285.20584178632,133323.81499642174,ok,True,
T2:f59751ae48b2f3f75e62ee35a347c2e5,dlon-060_lat-05,V024.25_024.50,-0.008079634958104816,0.03292753564088724,MBA,1.0,24.370860855097717,,False,missing_population_density:Trojans,3,,,,,0.0005271888431632792,725.1047857178828,1374692.442685608,1375417.5474713258,ok,True,
T2:ae41a6794ef6306dade0026675022ebd,dlon-060_lat-05,V020.75_021.00,0.03734803984265307,0.014973887796138481,MBA,1.0,20.875925625957773,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00020710858229474515,25.84486165101835,124763.10093991607,124788.94580156708,ok,True,
T2:1d7c0f5bce4a26233bdc8053e1b462ca,dlon-060_lat-05,V021.00_021.25,0.008184269700367945,-0.005792260444532981,MBA,1.0,21.242565242202733,,False,missing_population_density:Trojans,3,,,,,0.00012825908916349487,30.959297406104483,241349.96433163932,241380.92362904543,ok,True,
T2:699902e8a65e87b8fc2ae0835c631fe3,dlon-060_lat+00,V022.50_022.75,0.04221649717528191,-0.016062327128044555,MBA,1.0,22.5169069603069,,False,missing_population_density:Trojans,3,,,,,0.000468651698455225,158.76214836413422,338604.863135504,338763.62528386817,ok,True,
T2:bf14d3aa9a800425c14ab71648c10219,dlon-060_lat-05,V022.25_022.50,0.11761525357387154,0.07080795672765211,MBA,1.0,22.27917742069183,,False,missing_population_density:Trojans,3,,,,,0.00037026639323923367,78.22461861581536,211187.55603048962,211265.78064910544,ok,True,
T2:49e0a87c568a528c5999df331562ad21,dlon-060_lat+00,V022.75_023.00,0.007879312905310422,0.00477724928028204,MBA,1.0,22.98526976090172,,False,missing_population_density:Trojans,3,,,,,0.00030518238888773634,199.54036939236167,653640.1851783493,653839.7255477416,ok,True,
T2:a147eb7566a7cef6be3e2bce8824766a,dlon-060_lat-05,V020.25_020.50,0.03871859448845286,0.047086177719911776,MBA,1.0,20.278076064065715,,False,"missing_population_density:TNO,Trojans",2,,,,,0.0003081536756572166,14.768041673524744,47909.50753942449,47924.275581098016,ok,True,
T2:f153f984426f5348124c02ba23941d17,dlon-060_lat-05,V021.75_022.00,0.09762556628577303,-0.190458766946567,MBA,1.0,21.962069890935865,,False,missing_population_density:Trojans,3,,,,,0.004268406949855474,23.089487297366993,5386.302721228764,5409.392208526131,ok,True,
T2:a7ea0d0b024954667bcf2afe4b260e37,dlon-060_lat-05,V023.75_024.00,0.011645212464692804,-0.026023449747982937,MBA,1.0,23.872017717159515,,False,missing_population_density:Trojans,3,,,,,0.000669754992738618,421.8399271084328,629420.3138186005,629842.1537457089,ok,True,
T2:ed364aa77a97565dc4e6f1b3237ad3a6,dlon-060_lat-05,V020.25_020.50,0.1885637694046741,0.0719378006270407,MBA,1.0,20.39413356937819,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00017116279147861402,10.5146973194489,61420.461209396,61430.97590671545,ok,True,
T2:bd0eb3216ef0eab73890239fa36c3b82,dlon-060_lat+00,V023.00_023.25,0.01779537054862185,0.038321640851677344,MBA,1.0,23.145877105930456,,False,missing_population_density:Trojans,3,,,,,0.0007370061645078942,276.015772045135,374233.432502968,374509.4482750131,ok,True,
T2:3bb2068bb55727b59ee6b001ca985f8d,dlon-060_lat-05,V020.75_021.00,0.028063572877093917,0.02043767615211777,MBA,1.0,20.876531715746,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00023355029206914812,26.722805085405778,114393.19441554413,114419.91722062953,ok,True,
T2:8581ae1bf50d861491a60ff5db70e2f1,dlon-060_lat+00,V022.50_022.75,0.03095148230042038,0.12221734931106273,MBA,1.0,22.538925911829388,,False,missing_population_density:Trojans,3,,,,,0.0012086171884053705,63.87808725421845,52788.33009497273,52852.20818222695,ok,True,
T2:4e45febfbea1605a7fc8f25646409fe4,dlon-060_lat+00,V023.75_024.00,0.05115365985922325,0.022450362189701083,MBA,1.0,23.84509681172832,,False,missing_population_density:Trojans,3,,,,,0.0008897306436003358,409.7945913801182,460172.9607938516,460582.7553852317,ok,True,
T2:68dd537d769024c61ac13531bd80a338,dlon-060_lat-05,V022.50_022.75,-0.007737122382005144,0.03667326670102359,MBA,1.0,22.737574320366353,,False,missing_population_density:Trojans,3,,,,,0.0006372422521885993,151.76242038663756,238003.22473781218,238154.9871581988,ok,True,
T2:1c3f83397eed955d981f58ab57c63500,dlon-060_lat+00,V024.00_024.25,0.035164532105670866,-0.014662758273835081,MBA,1.0,24.248040489838633,,False,missing_population_density:Trojans,3,,,,,0.00044360437899449264,582.6031341329201,1312756.8536437568,1313339.4567778897,ok,True,
T2:27ea1446290c535932322aff819d587b,dlon-060_lat-05,V024.25_024.50,0.007115886131050012,0.017088103804588344,MBA,1.0,24.305797907673334,,False,missing_population_density:Trojans,3,,,,,0.0004473384160354613,750.5142284048798,1676982.0513230078,1677732.5655514128,ok,True,
T2:f7ae07155c7a1ab5ee0d0651976f20c2,dlon-060_lat+00,V023.25_023.50,0.012936232624891249,0.0030047027728343284,MBA,1.0,23.451047369740248,,False,missing_population_density:Trojans,3,,,,,0.0004308014003105337,325.35427451455996,754904.9543550197,755230.3086295343,ok,True,
T2:68a383c91b000a8abedb2990b58e4546,dlon-060_lat-05,V023.50_023.75,0.04703642829371643,-0.036262455313528404,MBA,1.0,23.616922432631306,,False,missing_population_density:Trojans,3,,,,,0.0005846645207630419,345.58049013604824,590729.2630543865,591074.8435445225,ok,True,
T2:d24366186fbfe3f94f69eb7b8e3dbc11,dlon-060_lat-05,V024.75_025.00,0.010947108269499312,-0.013592757272202754,MBA,1.0,24.75246340250436,,False,missing_population_density:Trojans,3,,,,,0.0007329033710411219,1107.0929518439125,1509450.7726385922,1510557.8655904362,ok,True,
T2:6c0da037adcf622c2af15c8248fc2130,dlon-060_lat+00,V023.25_023.50,0.16118939287128944,0.06726968459082538,MBA,1.0,23.275194653180623,,False,missing_population_density:Trojans,3,,,,,0.0005100528837723028,158.38994860500947,310377.93607620324,310536.3260248083,ok,True,
T2:fb884afb5785c57f1ab14c86814378b7,dlon-060_lat-05,V023.50_023.75,0.10353510844582524,0.07618203741535977,MBA,1.0,23.525920052741824,,False,missing_population_density:Trojans,3,,,,,0.0006938265450906771,184.9274847171546,266347.80468825874,266532.7321729759,ok,True,
T2:47c17a3427be9013b297c7aae3f65af8,dlon-060_lat-05,V021.25_021.50,0.05130967891627305,0.0470359424974822,MBA,1.0,21.488357437204144,,False,missing_population_density:Trojans,3,,,,,0.0002548446870701139,33.74369015115523,132375.0992765124,132408.84296666356,ok,True,
T2:4ef5284845a140315b0c142618aa991e,dlon-060_lat-05,V022.25_022.50,0.028166137767730005,0.030939711902052944,MBA,1.0,22.269552268321593,,False,missing_population_density:Trojans,3,,,,,0.00042019854564038584,125.72851628159574,299086.43579519767,299212.16431147925,ok,True,
T2:6ada3931e063bfbfade06bab51b43ae6,dlon-060_lat-05,V020.25_020.50,0.08623850335558787,-0.016149025198223664,MBA,1.0,20.273652903909124,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00010810397814602099,15.202877358414648,140616.7851321802,140631.98800953862,ok,True,
T2:07e9b107e394867ed69b3495ef657c69,dlon-060_lat+00,V020.75_021.00,0.08121488896868398,-0.021842327450449558,MBA,1.0,20.863794145216794,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00018942822649058652,21.57965303344964,113898.36476729836,113919.94442033181,ok,True,
T2:536a7cd83e867cff0d8170874aa9f700,dlon-060_lat-05,V021.75_022.00,0.177207062044723,0.05011639013638748,MBA,1.0,21.855963364682058,,False,missing_population_density:Trojans,3,,,,,0.0002569580903688022,38.19287758419269,148596.463962276,148634.6568398602,ok,True,
T2:4703bf6288ef81daa4b0cbf107caa769,dlon-060_lat+00,V023.50_023.75,0.056542770680909085,-0.021786103432813193,MBA,1.0,23.54187287038534,,False,missing_population_density:Trojans,3,,,,,0.00043127459551904287,381.3163089234108,883779.988078814,884161.3043877374,ok,True,
T2:4a8c8b77d7074eb2c243f98a4f8d88fe,dlon-060_lat-05,V020.00_020.25,0.13196026387790172,0.14584693781035532,MBA,1.0,20.03118366471816,,False,"missing_population_density:TNO,Trojans",2,,,,,0.0006800895640050601,5.174689658415122,7603.660870089448,7608.835559747863,ok,True,
T2:91bf634f0de2d352259ff73482581dc8,dlon-060_lat-05,V024.00_024.25,0.026539702488114145,-0.0306894647847161,MBA,1.0,24.229879419927766,,False,missing_population_density:Trojans,3,,,,,0.0006742595018400959,457.73694324086955,678415.8154378188,678873.5523810596,ok,True,
T2:64ab45b45ce09195b52518c7f9648283,dlon-060_lat-05,V021.50_021.75,0.036927072820968895,0.022685906875009123,MBA,1.0,21.717938821060766,,False,missing_population_density:Trojans,3,,,,,0.0003458230197403988,52.98463559826553,153160.169416552,153213.15405215026,ok,True,
T2:967d7dfdd4594737aa1980b625c4ff9b,dlon-060_lat-05,V022.50_022.75,0.01844893974298049,0.05587975635449238,MBA,1.0,22.650303322326888,,False,missing_population_density:Trojans,3,,,,,0.00037937438656500405,123.05138960607198,324230.3946092784,324353.4459988845,ok,True,
T2:302a8413150e0d58997a17dc3ea108eb,dlon-060_lat-05,V023.00_023.25,0.00041373687952549616,0.027770912716441554,MBA,1.0,23.109046537268426,,False,missing_population_density:Trojans,3,,,,,0.00045342375380072654,255.2987411727799,562791.3855862217,563046.6843273945,ok,True,
T2:88291c73d737719ae63db797fc87702e,dlon-060_lat+00,V024.00_024.25,-0.004085637875260485,-0.0005528007042691158,MBA,1.0,24.15831746945339,,False,missing_population_density:Trojans,3,,,,,4.468220426454718e-05,628.1431910699421,14057388.9445724,14058017.08776347,ok,True,
T2:0b32c202088691725ce4c2384532dd82,dlon-060_lat+00,V021.75_022.00,0.011550791313631232,0.0003238019768035114,MBA,1.0,21.848927851089538,,False,missing_population_density:Trojans,3,,,,,0.00019683709062054882,78.86440348672302,400579.3816521475,400658.2460556342,ok,True,
T2:6dd31d1da3199a1d08456937657161d1,dlon-060_lat-05,V024.25_024.50,0.04470628859734529,0.014007867504576277,MBA,1.0,24.419393907396824,,False,missing_population_density:Trojans,3,,,,,0.0004807159736989906,534.3437370637305,1111023.7618779577,1111558.1056150214,ok,True,
T2:e0ac035610e25d178040c2e3115877fd,dlon-060_lat+00,V020.25_020.50,0.15045223442578695,0.005903483877585745,MBA,1.0,20.468020531780937,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00019347568853496992,14.42259203188808,74530.30259333039,74544.72518536227,ok,True,
T2:7764f6b70b4c4920d3447e6249bf9e8b,dlon-060_lat-05,V022.00_022.25,0.14082325293756487,-0.013656059920294113,MBA,1.0,22.158681214320335,,False,missing_population_density:Trojans,3,,,,,0.0001972701888285627,56.57697414504866,286742.83494417975,286799.41191832477,ok,True,
T2:c735b83b1ef45ccbc2ecd58d6f2f70de,dlon-060_lat-05,V024.00_024.25,0.01689803541151798,-0.11840307652515698,MBA,1.0,24.20699977000891,,False,missing_population_density:Trojans,3,,,,,0.0014064410899959489,194.5080130965195,138103.5085053769,138298.01651847342,ok,True,
T2:96e3cbf9ed9b25f2b73d07dacaf4dd3e,dlon-060_lat+00,V023.00_023.25,0.07712972581865535,-0.02816102342129373,MBA,1.0,23.220392936546766,,False,missing_population_density:Trojans,3,,,,,0.0005522759560968975,229.17962466278902,414743.846328651,414973.0259533138,ok,True,
T2:022a3f168c46b7178f8361daecfdb5d9,dlon-060_lat+00,V019.25_019.50,0.1119311777853464,0.022807313195142426,MBA,1.0,19.359566337100166,,False,"missing_population_density:TNO,Trojans",2,,,,,5.1993973580586086e-05,1.6376018554321126,31494.355926971013,31495.993528826446,ok,True,
T2:3cde7e722c200c8a0b1580938a6b93c5,dlon-060_lat-05,V024.25_024.50,0.12063893248920672,0.13948974159199495,MBA,1.0,24.27894800221127,,False,missing_population_density:Trojans,3,,,,,0.0007704132890641826,231.99882259007228,300903.542169804,301135.54099239403,ok,True,
T2:c4dbc95707cd1fb7546b6368ce779ed6,dlon-060_lat-05,V022.25_022.50,0.01610492428916261,-0.004693294678050347,MBA,1.0,22.37341273078441,,False,missing_population_density:Trojans,3,,,,,0.0002690778737576157,116.27724329639169,432016.03327560483,432132.3105189012,ok,True,
T2:21623375869407e7c4973ca83e2a0ece,dlon-060_lat+00,V020.75_021.00,0.07444448652455585,0.07539016264603615,MBA,1.0,20.805662637732453,,False,"missing_population_density:TNO,Trojans",2,,,,,0.00036222278567446054,21.481831134349896,59284.09469230447,59305.57652343882,ok,True,
T2:0a500ec8bb45c37b8d63b7c74e17c08a,dlon-060_lat-05,V023.25_023.50,-0.009743445102865848,0.02759673060395645,MBA,1.0,23.32333128475517,,False,missing_population_density:Trojans,3,,,,,0.0005188426627126866,274.1325531493427,528079.7844437377,528353.9169968871,ok,True,
T2:e20caa2462dc89f895d380f30b71ddc8,dlon-060_lat-05,V023.75_024.00,0.18133643938987384,0.05600785113922348,MBA,1.0,23.869456677234105,,False,missing_population_density:Trojans,3,,,,,0.0003243536254643867,186.5303493355123,574896.7574309421,575083.2877802777,ok,True,
T2:eb362f3f0e4fe502fd436c36798d72d1,dlon-060_lat-05,V022.50_022.75,0.03743481215616854,0.016186251883676863,MBA,1.0,22.566603697703062,,False,missing_population_density:Trojans,3,,,,,0.0003428211140287477,148.89590336238396,434176.4629189011,434325.3588222635,ok,True,
T2:fcac1a12630547056cef208c8d128df6,dlon-060_lat-05,V022.25_022.50,-0.007855603433332123,-0.0488656431273261,MBA,1.0,22.27975722028668,,False,missing_population_density:Trojans,3,,,,,0.00039196550906451784,85.40843879444347,217812.4341501696,217897.84258896403,ok,True,
T2:3a864344f99f101f79ccc4e7af2b3050,dlon-060_lat+00,V021.00_021.25,0.0006918902294973836,0.0030755081485165144,MBA,1.0,21.210701267804637,,False,missing_population_density:Trojans,3,,,,,8.871057188396669e-05,32.332843409178366,364443.31783179654,364475.6506752057,ok,True,
T2:19db9bb90a7021a51c4b3f1619e8e941,dlon-060_lat-05,V020.50_020.75,0.07102335105884305,0.034894853819358494,MBA,1.0,20.549203370295224,,False,"missing_population_density:TNO,Trojans",2,,,,,0.0001788493657144554,17.623812072035477,98522.3514438259,98539.97525589794,ok,True,
T2:dcb9e337bfd58a54c870f650fb88c8ea,dlon-060_lat-05,V022.50_022.75,0.024776061627327643,0.04757139613970635,MBA,1.0,22.612587946549162,,False,missing_population_density:Trojans,3,,,,,0.0006394766733750923,128.47099792058276,200771.73892299182,200900.2099209124,ok,True,
T2:1bfc3ace240f4bf8b3a9205a00cbb5ff,dlon-060_lat-05,V024.25_024.50,-0.02333741857698364,0.03984508750953437,MBA,1.0,24.2709198907446,,False,missing_population_density:Trojans,3,,,,,0.0005422769705396279,578.6596826472415,1066513.8301042758,1067092.4897869232,ok,True,
T2:acbd28bf3510867cb92aedb05be233b9,dlon-060_lat+00,V023.75_024.00,0.009157123906604043,0.004566050169253756,MBA,1.0,23.991649428961505,,False,missing_population_density:Trojans,3,,,,,0.00048762757231351865,514.1901894887794,1053958.974749147,1054473.1649386357,ok,True,
T2:b5345523d6d857c5d63b01afbe76750d,dlon-060_lat+00,V021.75_022.00,0.12700450652279052,0.10317112175695235,MBA,1.0,21.847325379778148,,False,missing_population_density:Trojans,3,,,,,0.0006239168303378474,37.741875868805145,60454.0961923047,60491.83806817351,ok,True,
T2:d83f1fd65376c1c330151484745e5285,dlon-060_lat+00,V024.50_024.75,0.003457990690112339,0.027651791973913945,MBA,1.0,24.612660527538555,0.00087204623174533,True,ok,4,787.9557846715661,895243.0532873719,6995.0776175632855,545.026844748342,0.0008793845042121887,787.9557846715661,895243.0532873719,896031.0090720435,ok,True,-7.3382724668587165e-06
T2:11a3ae720485db7d5d87f930f8a0bed9,dlon-060_lat+00,V024.50_024.75,0.0023871432658075426,0.05179328887942626,MBA,1.0,24.55804215383053,0.0003844966669382802,True,ok,4,529.6553205838403,1375167.8873235935,1437.3640246681368,394.1231702117342,0.00038500855323606194,529.6553205838403,1375167.8873235935,1375697.5426441773,ok,True,-5.118862977817164e-07
T2:03eef7b1908eb11a1293611cde221bdf,dlon-060_lat-05,V024.50_024.75,0.006787451212626998,-0.016291904605548822,MBA,1.0,24.54949035938871,0.0007247678232910216,True,ok,4,820.9395905393625,1106321.9098248978,24854.648617706698,695.7095814612621,0.0007414938288883068,820.9395905393625,1106321.9098248978,1107142.849415437,ok,True,-1.6726005597285224e-05
T2:f2bce783952703260d85d6d7b7da3471,dlon-060_lat-05,V023.50_023.75,0.03374736390663079,0.06490174761193655,MBA,1.0,23.537161543251713,,False,missing_population_density:Trojans,3,,,,,0.00038924244592053773,205.1002505904408,526716.4951201035,526921.595370694,ok,True,
T2:af0c35515ad47dfe70a0ec7408c38696,dlon-060_lat-05,V023.00_023.25,0.035390691390371556,0.01949128147855883,MBA,1.0,23.125105922070663,,False,missing_population_density:Trojans,3,,,,,0.0006966433258064298,267.4293291780323,383615.28262884985,383882.71195802785,ok,True,
T2:2c4ae672b14708dbf3367ed921d41be0,dlon-060_lat+00,V020.50_020.75,0.01750359859756853,-0.024827424434834287,MBA,1.0,20.504375651756682,,False,"missing_population_density:TNO,Trojans",2,,,,,0.000265678424566135,18.804891063662726,70761.84315881834,70780.648049882,ok,True,
T2:7b705d9475f4eac27c42a66466362a0e,dlon-060_lat-05,V023.25_023.50,0.023674662200674133,0.11644801106865892,MBA,1.0,23.47374869586403,,False,missing_population_density:Trojans,3,,,,,0.0013095685781998115,142.72590443138398,108844.23881610358,108986.96472053496,ok,True,
T2:fadbe4d32c977f01a949c1463785a1e7,dlon-060_lat-05,V022.75_023.00,-0.006879555908466204,0.06099087484318787,MBA,1.0,22.956506050570102,,False,missing_population_density:Trojans,3,,,,,0.0003766553717809678,141.61403263323317,375836.1185127143,375977.73254534754,ok,True,
T2:f3aca4e5aefd5dc9f459c2d4f21124d3,dlon-060_lat+00,V021.50_021.75,0.0015322822880653982,-0.06991346368510577,MBA,1.0,21.654968139005533,,False,missing_population_density:Trojans,3,,,,,0.00051485005951758,43.08580709991724,83643.04048040425,83686.12628750417,ok,True,
T2:1ebbdcfe2ff244d4e32fdf91d7069c62,dlon-060_lat-05,V022.50_022.75,0.06761051955784599,-0.014217291880244433,MBA,1.0,22.648002838966704,,False,missing_population_density:Trojans,3,,,,,0.0002632928016238101,145.8638441073513,553852.7385018845,553998.6023459919,ok,True,
T2:c0815d67659cd6b718176cbd4da0cc5a,dlon-060_lat-05,V022.75_023.00,0.06982122942647818,0.004678940728221816,MBA,1.0,22.934561673260475,,False,missing_population_density:Trojans,3,,,,,0.00029441556893188307,180.06150603641134,611409.5588719231,611589.6203779596,ok,True,
T2:7215d54f8637b27045c3a80dacddaf2c,dlon-060_lat-05,V021.75_022.00,0.025237700673288222,-0.01791338243220812,MBA,1.0,21.905069268241068,,False,missing_population_density:Trojans,3,,,,,0.0003082936648105399,76.99683813575658,249674.60990692835,249751.6067450641,ok,True,
T2:edcae7970d012b1c38ff66c6dba72bec,dlon-060_lat-05,V022.50_022.75,-0.007863787435207874,0.026710473343798242,MBA,1.0,22.529486949898516,,False,missing_population_density:Trojans,3,,,,,0.0005420372319049314,154.83366678836188,285496.5158617591,285651.34952854743,ok,True,
T2:32632a9fa81111cd38820008c4bb2dbe,dlon-060_lat+00,V023.75_024.00,0.06378854569746943,-0.016109804145671768,MBA,1.0,23.91745158097523,,False,missing_population_density:Trojans,3,,,,,0.0002780307911848457,415.1023750701533,1492593.5435420545,1493008.6459171246,ok,True,
T2:3b976c0197a47abff9eb3c2d18c8a1fd,dlon-060_lat-05,V022.00_022.25,0.04039977777093182,-0.013248353274207071,MBA,1.0,22.056862714630835,,False,missing_population_density:Trojans,3,,,,,0.00019048799547831285,82.15434256559341,431201.4147836932,431283.5691262588,ok,True,
T2:ab595aaa594b3649d55e9ddc163e158a,dlon-060_lat-05,V024.00_024.25,-0.008120587434728987,0.004461586126240602,MBA,1.0,24.02611119653063,,False,missing_population_density:Trojans,3,,,,,5.256111026432486e-05,603.7919538929949,11486823.906140424,11487427.698094318,ok,True,
T2:0c460c0dc49671ae90ba729eda752f14,dlon-060_lat+00,V021.00_021.25,0.01416237871851754,0.047755562939924286,MBA,1.0,21.24437403639233,,False,missing_population_density:Trojans,3,,,,,0.000280080309609687,32.049446495939314,114397.43879779597,114429.4882442919,ok,True,
T2:a88dc04f2f5b6419ec80a1c18e4e17f0,dlon-060_lat-05,V023.50_023.75,0.008700151584389861,0.05034416497054895,MBA,1.0,23.53672545251577,,False,missing_population_density:Trojans,3,,,,,0.0005506659040453702,269.391685914654,488941.36920488195,489210.7608907966,ok,True,
T2:621fc7028c3fca71be939001b63386e4,dlon-060_lat-05,V024.75_025.00,-0.0002509400595711019,-0.014789744812761506,MBA,1.0,24.980957509548155,,False,missing_population_density:Trojans,3,,,,,0.0005999789425067558,1107.5529893744415,1844878.8823795142,1845986.4353688885,ok,True,
T2:47e67521831996be9764cb6be9d341dd,dlon-060_lat+00,V022.00_022.25,0.06676267148869866,0.0107663987552645,MBA,1.0,22.201223449786976,,False,missing_population_density:Trojans,3,,,,,0.00011145893020723828,75.28657825826168,675389.4619015588,675464.7484798171,ok,True,
T2:6915ae6598193c8186573a7ad691d761,dlon-060_lat-05,V024.50_024.75,0.024017599289146856,-0.03334208318156581,MBA,1.0,24.542587873009428,0.0007276887485526125,True,ok,4,656.308637370982,898052.6667871142,2219.3200782786234,980.1628544569295,0.000730279384448107,656.308637370982,898052.6667871142,898708.9754244852,ok,True,-2.5906358954945865e-06
T2:ffea39ec21906d11705629817bde83ee,dlon-060_lat+00,V023.75_024.00,0.045982147418235295,-0.016217402221972807,MBA,1.0,23.805228740795318,,False,missing_population_density:Trojans,3,,,,,0.0005441126679312958,459.8805511063196,844733.7313799947,845193.611931101,ok,True,
T2:b04f721b4be516cfb2f2b9080302d143,dlon-060_lat+00,V023.50_023.75,-0.008559163040386302,0.002810269903130663,MBA,1.0,23.74021866439088,,False,missing_population_density:Trojans,3,,,,,4.47173836063981e-05,445.97065088391804,9972647.598716829,9973093.569367712,ok,True,
T2:c208100ee04027899b75f36ddcb0eeae,dlon-060_lat+00,V022.50_022.75,0.024556951594624107,-0.008801902086992537,MBA,1.0,22.515384043941502,,False,missing_population_density:Trojans,3,,,,,0.00032866339708003924,157.91809803934922,480327.8903076089,480485.8084056482,ok,True,
T2:5eef9c745878a196f83472cde0a16cbc,dlon-060_lat-05,V022.25_022.50,0.04548305089732693,0.07777077126302274,MBA,1.0,22.38749063511807,,False,missing_population_density:Trojans,3,,,,,0.0006475424607997756,109.86755453715567,169558.62708202912,169668.4946365663,ok,True,
T2:13c2bd43a1018281628e4bba21d66dd9,dlon-060_lat-05,V023.75_024.00,0.004107309225638744,0.024792458036964435,MBA,1.0,23.925206313598476,,False,missing_population_density:Trojans,3,,,,,0.0005730056499073632,452.9361434040477,790003.7434325706,790456.6795759747,ok,True,
T2:28c47244c9d4c387dd1930af797aeacc,dlon-060_lat+00,V024.25_024.50,0.08239696882789847,0.024172374589629817,MBA,1.0,24.29739032186711,,False,missing_population_density:Trojans,3,,,,,0.0006704850847138714,538.8802314723748,803178.0759814181,803716.9562128906,ok,True,
T2:d2d1d826a22459e85125ed7091eb535d,dlon-060_lat-05,V022.75_023.00,-0.003758774878621742,0.085295027635234,MBA,1.0,22.98746522176007,,False,missing_population_density:Trojans,3,,,,,0.0005616607910256514,113.73567096129221,202385.1262374852,202498.8619084465,ok,True,
T2:0c8f7898b50f909dc71026a372f8e17b,dlon-060_lat+00,V024.75_025.00,0.03137728737651099,0.012087102954244665,MBA,1.0,24.967256073704835,,False,missing_population_density:Trojans,3,,,,,0.001035230221696225,1129.3701958761808,1089806.8990580367,1090936.2692539128,ok,True,
T2:1a9b0d3eecbc56b5fb1d90db4419ad86,dlon-060_lat-05,V022.25_022.50,0.007424045634928712,-0.0034987636903525557,MBA,1.0,22.26624082926137,,False,missing_population_density:Trojans,3,,,,,0.00018686184773807597,116.44886334108956,623065.1409083484,623181.5897716895,ok,True,
T2:efb50019e2d51292b21f0528873f7078,dlon-060_lat-05,V024.50_024.75,0.02525967618191479,0.05800987608978424,MBA,1.0,24.60653914014168,0.0005811589835535942,True,ok,4,506.09545753412306,868871.0462838025,894.2177959455191,566.8652106474103,0.0005821356845435675,506.09545753412306,868871.0462838025,869377.1417413366,ok,True,-9.767009899732879e-07
T2:3b40b0d2d7623d3a02ea0f7f0b818e07,dlon-060_lat+00,V023.50_023.75,0.04157077326324394,0.0034995954118736887,MBA,1.0,23.729346925744426,,False,missing_population_density:Trojans,3,,,,,0.00029228466002235293,369.19486251277567,1262765.3893628137,1263134.5842253265,ok,True,
T2:0c3ec93839c274cf072584f5e790a510,dlon-060_lat-05,V021.50_021.75,0.0715884400053205,0.013758106678413871,MBA,1.0,21.519359377872192,,False,missing_population_density:Trojans,3,,,,,0.0002656587209439309,52.97477322806018,199356.15073875117,199409.12551197922,ok,True,
T2:59030b7816e40b07da32c4f471015f55,dlon-060_lat-05,V023.50_023.75,0.14436967400573517,-0.006063526073729149,MBA,1.0,23.643729617204805,,False,missing_population_density:Trojans,3,,,,,0.00025386645961934145,226.2034052238666,890806.8442964929,891033.0477017168,ok,True,
T2:9031d6e3f69c59f38b74074e2befe898,dlon-060_lat-05,V024.75_025.00,0.1375117478617351,0.03765276951523816,MBA,1.0,24.802281172414418,,False,missing_population_density:Trojans,3,,,,,0.0005136860351845265,614.5133975470676,1195667.5644796952,1196282.0778772424,ok,True,
